ID_Transacao,Data_Venda,ID_Cliente,Cidade_Cliente,Nome_Produto,Categoria_Produto,Metodo_Pagamento,Valor_Unitario,Quantidade,Valor_Total
T000786,2024-06-15,C1017,Porto Alegre,Webcam,Periféricos,Cartão de Débito,3929.19,4,15716.76
T000787,2024-01-05,C0659,Rio de Janeiro,Fone Bluetooth,Acessórios,Pix,309.5,2,619.0
T000788,2024-12-14,C1067,Brasília,Smartphone,Telefonia,Cartão de Débito,1881.45,5,9407.25
T000789,2024-03-21,C0690,Fortaleza,Teclado Mecânico,Periféricos,Pix,1862.25,2,3724.5
T000790,2024-01-07,C1092,Recife,Teclado Mecânico,Periféricos,Boleto,1608.32,5,8041.6
T000791,2024-03-31,C0632,Campinas,Carregador Portátil,Acessórios,Cartão de Débito,150.29,5,751.45
T000792,2024-12-17,C0046,Salvador,Fone Bluetooth,Acessórios,Boleto,1287.89,3,3863.67
T000793,2024-07-04,C0756,Rio de Janeiro,Mouse Gamer,Periféricos,Cartão de Crédito,858.45,3,2575.35
T000794,2024-07-16,C0336,Belo Horizonte,Mouse Gamer,Periféricos,Cartão de Crédito,1703.74,1,1703.74
T000795,2023-01-11,C0146,Fortaleza,Monitor,Informática,Cartão de Crédito,4818.52,2,9637.04
T000796,2023-06-05,C0122,Curitiba,Carregador Portátil,Acessórios,Pix,3772.02,2,7544.04
T000797,2024-06-14,C0503,Campinas,Cadeira Gamer,Móveis,Boleto,755.19,4,3020.76
T000798,2023-02-02,C0009,Recife,Monitor,Informática,Cartão de Débito,1341.69,5,6708.45
T000799,2024-02-06,C0480,Salvador,Webcam,Periféricos,Pix,4405.05,3,13215.15
T000800,2024-04-28,C0576,Recife,Teclado Mecânico,Periféricos,Pix,792.74,4,3170.96
T000801,2023-06-29,C1122,Salvador,Carregador Portátil,Acessórios,Boleto,893.52,2,1787.04
T000802,2024-05-19,C0934,Fortaleza,Cadeira Gamer,Móveis,Pix,4356.02,3,13068.06
T000803,2023-06-05,C1006,Rio de Janeiro,Smartphone,Telefonia,Cartão de Crédito,1609.15,3,4827.45
T000804,2023-11-25,C0432,Porto Alegre,Webcam,Periféricos,Cartão de Crédito,3895.32,3,11685.96
T000805,2024-06-06,C1024,Curitiba,Teclado Mecânico,Periféricos,Pix,424.4,5,2122.0
T000806,2023-01-05,C0302,Porto Alegre,Monitor,Informática,Boleto,4976.12,3,14928.36
T000807,2023-12-28,C0081,São Paulo,Fone Bluetooth,Acessórios,Boleto,4420.61,5,22103.05
T000808,2023-04-01,C1149,Belo Horizonte,Webcam,Periféricos,Boleto,2361.56,1,2361.56
T000809,2024-08-28,C1019,Salvador,Monitor,Informática,Pix,2888.79,3,8666.37
T000810,2023-06-19,C0713,Recife,Cadeira Gamer,Móveis,Pix,4152.67,1,4152.67
T000811,2024-09-28,C0107,Salvador,Smartphone,Telefonia,Boleto,2670.59,2,5341.18
T000812,2024-06-24,C0085,Rio de Janeiro,Notebook,Informática,Cartão de Crédito,76.14,1,76.14
T000813,2023-11-13,C0382,São Paulo,Fone Bluetooth,Acessórios,Boleto,3137.19,5,15685.95
T000814,2024-10-17,C0964,Campinas,Cadeira Gamer,Móveis,Boleto,193.72,3,581.16
T000815,2023-01-01,C0995,Salvador,Notebook,Informática,Cartão de Crédito,1792.98,3,5378.94
T000816,2023-04-05,C0202,Curitiba,Smartphone,Telefonia,Cartão de Crédito,1403.8,5,7019.0
T000817,2024-03-14,C0883,Campinas,Fone Bluetooth,Acessórios,Boleto,4960.64,2,9921.28
T000818,2023-05-16,C1117,Recife,Carregador Portátil,Acessórios,Cartão de Crédito,1928.7,4,7714.8
T000819,2024-05-01,C0154,Curitiba,Notebook,Informática,Pix,1811.34,2,3622.68
T000820,2023-11-03,C0276,Brasília,Teclado Mecânico,Periféricos,Cartão de Débito,3800.16,2,7600.32
T000821,2023-08-15,C0305,Belo Horizonte,Webcam,Periféricos,Cartão de Débito,1479.94,4,5919.76
T000822,2024-02-13,C0688,Belo Horizonte,Tablet,Telefonia,Cartão de Débito,1439.51,2,2879.02
T000823,2024-11-06,C0304,Fortaleza,Teclado Mecânico,Periféricos,Cartão de Débito,2344.13,1,2344.13
T000824,2023-10-11,C0750,Rio de Janeiro,Monitor,Informática,Pix,468.55,4,1874.2
T000825,2023-08-25,C0893,Curitiba,Notebook,Informática,Boleto,1322.98,5,6614.9
T000826,2024-02-03,C0026,Rio de Janeiro,Fone Bluetooth,Acessórios,Cartão de Débito,1110.32,3,3330.96
T000827,2024-05-19,C0524,Belo Horizonte,Notebook,Informática,Pix,2967.95,4,11871.8
T000828,2023-09-30,C0199,Brasília,Notebook,Informática,Cartão de Débito,1364.16,3,4092.48
T000829,2023-08-12,C0253,Brasília,Smartphone,Telefonia,Boleto,2209.65,3,6628.95
T000830,2023-01-04,C0522,Rio de Janeiro,Monitor,Informática,Boleto,2440.84,2,4881.68
T000831,2023-01-31,C1012,Campinas,Tablet,Telefonia,Cartão de Crédito,3751.02,5,18755.1
T000832,2023-11-03,C0188,Salvador,Smartphone,Telefonia,Cartão de Crédito,4820.01,1,4820.01
T000833,2023-12-14,C0823,Fortaleza,Mouse Gamer,Periféricos,Pix,837.94,5,4189.7
T000834,2024-12-06,C0556,Salvador,Carregador Portátil,Acessórios,Cartão de Crédito,2313.0,5,11565.0
T000835,2023-12-03,C0629,Belo Horizonte,Tablet,Telefonia,Cartão de Crédito,4281.82,2,8563.64
T000836,2024-05-03,C0744,Fortaleza,Fone Bluetooth,Acessórios,Boleto,2905.32,2,5810.64
T000837,2023-11-14,C1149,Rio de Janeiro,Cadeira Gamer,Móveis,Cartão de Débito,1320.38,1,1320.38
T000838,2024-03-09,C0722,Rio de Janeiro,Fone Bluetooth,Acessórios,Boleto,3273.55,2,6547.1
T000839,2023-12-12,C0717,Salvador,Notebook,Informática,Pix,961.04,4,3844.16
T000840,2023-04-23,C0569,São Paulo,Carregador Portátil,Acessórios,Boleto,3033.9,2,6067.8
T000841,2024-01-05,C0529,Campinas,Tablet,Telefonia,Cartão de Crédito,719.65,2,1439.3
T000842,2024-01-03,C0258,Fortaleza,Fone Bluetooth,Acessórios,Cartão de Crédito,2030.14,5,10150.7
T000843,2023-01-03,C0389,Fortaleza,Tablet,Telefonia,Cartão de Débito,160.47,5,802.35
T000844,2024-04-06,C1111,Curitiba,Fone Bluetooth,Acessórios,Pix,1800.22,4,7200.88
T000845,2024-02-05,C0919,Brasília,Teclado Mecânico,Periféricos,Pix,2707.52,4,10830.08
T000846,2024-10-14,C0950,Campinas,Carregador Portátil,Acessórios,Pix,4705.97,2,9411.94
T000847,2024-11-09,C0640,Rio de Janeiro,Cadeira Gamer,Móveis,Cartão de Débito,1829.88,1,1829.88
T000848,2023-02-24,C0482,Curitiba,Tablet,Telefonia,Cartão de Débito,1104.45,4,4417.8
T000849,2023-03-05,C0915,Belo Horizonte,Smartphone,Telefonia,Cartão de Crédito,2843.82,2,5687.64
T000850,2023-09-29,C0687,Curitiba,Fone Bluetooth,Acessórios,Boleto,3020.38,4,12081.52
T000851,2024-01-24,C0263,Curitiba,Monitor,Informática,Cartão de Débito,550.65,3,1651.95
T000852,2023-02-28,C1112,Belo Horizonte,Smartphone,Telefonia,Pix,268.73,4,1074.92
T000853,2023-05-27,C0621,Rio de Janeiro,Notebook,Informática,Boleto,4352.36,1,4352.36
T000854,2023-12-19,C0706,Rio de Janeiro,Fone Bluetooth,Acessórios,Cartão de Débito,4914.08,3,14742.24
T000855,2024-02-18,C0635,São Paulo,Tablet,Telefonia,Pix,2628.46,1,2628.46
T000856,2024-10-27,C0760,Porto Alegre,Cadeira Gamer,Móveis,Pix,1300.88,3,3902.64
T000857,2023-09-21,C0054,São Paulo,Cadeira Gamer,Móveis,Cartão de Débito,949.06,2,1898.12
T000858,2024-08-30,C1112,Fortaleza,Webcam,Periféricos,Pix,865.18,4,3460.72
T000859,2024-07-14,C0409,Campinas,Tablet,Telefonia,Pix,3066.99,2,6133.98
T000860,2023-11-03,C0779,Salvador,Webcam,Periféricos,Pix,1563.27,2,3126.54
T000861,2024-03-06,C0676,Campinas,Fone Bluetooth,Acessórios,Cartão de Crédito,571.02,1,571.02
T000862,2024-01-08,C0889,Brasília,Teclado Mecânico,Periféricos,Cartão de Débito,349.76,4,1399.04
T000863,2023-06-12,C0909,Porto Alegre,Monitor,Informática,Cartão de Crédito,1440.79,5,7203.95
T000864,2024-09-03,C1195,Campinas,Carregador Portátil,Acessórios,Cartão de Crédito,3440.71,5,17203.55
T000865,2024-06-23,C0245,Campinas,Monitor,Informática,Pix,3543.27,2,7086.54
T000866,2023-05-21,C0589,Belo Horizonte,Tablet,Telefonia,Boleto,696.37,1,696.37
T000867,2024-10-07,C0505,São Paulo,Cadeira Gamer,Móveis,Cartão de Crédito,717.31,1,717.31
T000868,2024-10-14,C0372,Porto Alegre,Cadeira Gamer,Móveis,Pix,1742.21,4,6968.84
T000869,2023-11-02,C0497,Belo Horizonte,Cadeira Gamer,Móveis,Cartão de Débito,3469.39,1,3469.39
T000870,2023-07-01,C0262,São Paulo,Fone Bluetooth,Acessórios,Boleto,4721.4,1,4721.4
T000871,2024-06-13,C0038,Curitiba,Tablet,Telefonia,Pix,1364.34,2,2728.68
T000872,2024-09-10,C1104,Rio de Janeiro,Cadeira Gamer,Móveis,Cartão de Débito,3680.69,3,11042.07
T000873,2024-08-26,C0301,Rio de Janeiro,Teclado Mecânico,Periféricos,Cartão de Crédito,2674.82,3,8024.46
T000874,2024-10-27,C0662,Recife,Smartphone,Telefonia,Pix,3713.67,5,18568.35
T000875,2024-07-14,C1137,Rio de Janeiro,Notebook,Informática,Pix,300.24,3,900.72
T000876,2023-08-19,C0801,Porto Alegre,Smartphone,Telefonia,Cartão de Débito,2789.58,3,8368.74
T000877,2024-10-06,C0531,São Paulo,Smartphone,Telefonia,Cartão de Débito,3629.81,3,10889.43
T000878,2023-08-11,C0681,Brasília,Cadeira Gamer,Móveis,Pix,3926.19,5,19630.95
T000879,2024-01-13,C1190,São Paulo,Mouse Gamer,Periféricos,Pix,4185.08,4,16740.32
T000880,2024-09-20,C0151,Campinas,Notebook,Informática,Cartão de Débito,3567.33,5,17836.65
T000881,2023-09-17,C0397,Rio de Janeiro,Cadeira Gamer,Móveis,Cartão de Crédito,836.32,1,836.32
T000882,2024-03-12,C0745,Rio de Janeiro,Carregador Portátil,Acessórios,Cartão de Crédito,2776.57,4,11106.28
T000883,2023-03-19,C0042,Rio de Janeiro,Tablet,Telefonia,Boleto,4895.79,3,14687.37
T000884,2024-12-11,C0865,Rio de Janeiro,Cadeira Gamer,Móveis,Cartão de Crédito,3194.02,4,12776.08
T000885,2024-09-03,C1196,Rio de Janeiro,Notebook,Informática,Cartão de Crédito,3178.84,5,15894.2
T000886,2023-12-24,C1052,Porto Alegre,Tablet,Telefonia,Cartão de Crédito,706.75,2,1413.5
T000887,2023-05-19,C1151,Campinas,Tablet,Telefonia,Cartão de Crédito,3299.51,4,13198.04
T000888,2023-01-14,C0504,Curitiba,Mouse Gamer,Periféricos,Pix,2318.2,1,2318.2
T000889,2023-09-07,C0503,Belo Horizonte,Teclado Mecânico,Periféricos,Boleto,4917.45,4,19669.8
T000890,2024-09-06,C0783,Rio de Janeiro,Cadeira Gamer,Móveis,Pix,2508.32,4,10033.28
T000891,2024-01-24,C0835,Campinas,Teclado Mecânico,Periféricos,Cartão de Crédito,2623.45,4,10493.8
T000892,2023-03-21,C0957,Rio de Janeiro,Tablet,Telefonia,Boleto,672.4,4,2689.6
T000893,2024-01-24,C0999,São Paulo,Carregador Portátil,Acessórios,Boleto,4484.62,5,22423.1
T000894,2024-08-25,C1033,Rio de Janeiro,Mouse Gamer,Periféricos,Boleto,2477.99,2,4955.98
T000895,2024-09-03,C0086,Salvador,Monitor,Informática,Cartão de Débito,340.97,5,1704.85
T000896,2023-12-11,C0375,Porto Alegre,Monitor,Informática,Pix,4774.24,4,19096.96
T000897,2023-08-04,C0254,Belo Horizonte,Webcam,Periféricos,Pix,4168.63,4,16674.52
T000898,2023-02-03,C0152,Rio de Janeiro,Cadeira Gamer,Móveis,Pix,3246.86,3,9740.58
T000899,2023-02-14,C0861,Porto Alegre,Smartphone,Telefonia,Cartão de Crédito,1052.88,4,4211.52
T000900,2023-02-21,C0340,Belo Horizonte,Carregador Portátil,Acessórios,Cartão de Crédito,1286.59,5,6432.95
T000901,2024-09-15,C0678,Salvador,Tablet,Telefonia,Pix,1583.39,4,6333.56
T000902,2024-09-19,C0718,Salvador,Mouse Gamer,Periféricos,Cartão de Crédito,3606.53,4,14426.12
T000903,2024-05-09,C0268,Salvador,Webcam,Periféricos,Cartão de Débito,3659.97,5,18299.85
T000904,2024-06-28,C0557,Recife,Monitor,Informática,Cartão de Crédito,2067.76,4,8271.04
T000905,2024-05-26,C0610,Rio de Janeiro,Tablet,Telefonia,Pix,792.48,3,2377.44
T000906,2023-07-14,C1188,Recife,Webcam,Periféricos,Cartão de Crédito,2593.33,4,10373.32
T000907,2024-12-12,C0344,Belo Horizonte,Cadeira Gamer,Móveis,Boleto,4511.93,5,22559.65
T000908,2024-10-07,C0685,Rio de Janeiro,Teclado Mecânico,Periféricos,Cartão de Débito,1765.91,4,7063.64
T000909,2024-03-05,C1197,Fortaleza,Carregador Portátil,Acessórios,Cartão de Débito,333.01,4,1332.04
T000910,2024-05-21,C0333,Salvador,Fone Bluetooth,Acessórios,Pix,2019.83,5,10099.15
T000911,2024-03-21,C0984,Belo Horizonte,Teclado Mecânico,Periféricos,Pix,3692.61,4,14770.44
T000912,2024-01-05,C0818,Brasília,Notebook,Informática,Cartão de Crédito,1919.08,1,1919.08
T000913,2024-09-24,C0089,Brasília,Mouse Gamer,Periféricos,Cartão de Débito,4201.16,1,4201.16
T000914,2024-11-22,C0006,Brasília,Monitor,Informática,Cartão de Crédito,1821.97,4,7287.88
T000915,2024-01-28,C0005,Porto Alegre,Webcam,Periféricos,Boleto,4686.07,3,14058.21
T000916,2023-09-20,C0432,Rio de Janeiro,Fone Bluetooth,Acessórios,Cartão de Crédito,4712.0,1,4712.0
T000917,2024-09-07,C0147,Fortaleza,Cadeira Gamer,Móveis,Cartão de Débito,2959.1,1,2959.1
T000918,2023-06-04,C1049,Belo Horizonte,Fone Bluetooth,Acessórios,Boleto,2954.76,5,14773.8
T000919,2023-08-25,C0808,Rio de Janeiro,Tablet,Telefonia,Cartão de Crédito,428.98,4,1715.92
T000920,2023-12-19,C0808,Salvador,Smartphone,Telefonia,Cartão de Crédito,3577.38,3,10732.14
T000921,2023-02-27,C0045,Curitiba,Monitor,Informática,Cartão de Crédito,1300.47,5,6502.35
T000922,2024-01-05,C0856,Porto Alegre,Teclado Mecânico,Periféricos,Cartão de Débito,3795.14,4,15180.56
T000923,2024-10-27,C0324,Brasília,Mouse Gamer,Periféricos,Cartão de Crédito,1164.24,2,2328.48
T000924,2024-11-20,C0185,Porto Alegre,Monitor,Informática,Cartão de Débito,155.85,1,155.85
T000925,2024-01-16,C0460,Belo Horizonte,Carregador Portátil,Acessórios,Boleto,2262.33,2,4524.66
T000926,2023-06-01,C0211,São Paulo,Mouse Gamer,Periféricos,Pix,1247.99,4,4991.96
T000927,2023-11-19,C0568,Porto Alegre,Teclado Mecânico,Periféricos,Cartão de Débito,4410.26,5,22051.3
T000928,2023-08-24,C0284,Belo Horizonte,Tablet,Telefonia,Pix,2208.53,3,6625.59
T000929,2023-01-20,C0977,Campinas,Cadeira Gamer,Móveis,Cartão de Crédito,3750.36,5,18751.8
T000930,2023-03-31,C0292,Fortaleza,Teclado Mecânico,Periféricos,Cartão de Débito,3408.27,1,3408.27
T000931,2023-02-06,C0426,São Paulo,Monitor,Informática,Cartão de Débito,2238.24,3,6714.72
T000932,2023-11-22,C0251,Curitiba,Teclado Mecânico,Periféricos,Cartão de Débito,1448.95,2,2897.9
T000933,2023-08-21,C0190,Brasília,Webcam,Periféricos,Boleto,1813.87,3,5441.61
T000934,2024-10-14,C0610,Recife,Smartphone,Telefonia,Cartão de Débito,3580.3,5,17901.5
T000935,2024-12-14,C0740,Belo Horizonte,Fone Bluetooth,Acessórios,Cartão de Crédito,3422.45,5,17112.25
T000936,2023-01-19,C0057,Salvador,Cadeira Gamer,Móveis,Pix,3807.31,2,7614.62
T000937,2023-09-21,C0319,Salvador,Fone Bluetooth,Acessórios,Pix,4953.35,5,24766.75
T000938,2023-06-23,C0747,Fortaleza,Cadeira Gamer,Móveis,Cartão de Crédito,1319.49,4,5277.96
T000939,2023-10-26,C0145,São Paulo,Webcam,Periféricos,Boleto,3671.25,3,11013.75
T000940,2024-02-13,C0812,Curitiba,Carregador Portátil,Acessórios,Cartão de Débito,670.38,5,3351.9
T000941,2023-12-03,C0030,Salvador,Tablet,Telefonia,Boleto,1573.38,2,3146.76
T000942,2024-07-30,C0889,Porto Alegre,Fone Bluetooth,Acessórios,Cartão de Crédito,4266.47,4,17065.88
T000943,2023-06-03,C0571,Fortaleza,Tablet,Telefonia,Cartão de Débito,2477.48,4,9909.92
T000944,2023-04-27,C0520,Rio de Janeiro,Mouse Gamer,Periféricos,Cartão de Crédito,4929.16,2,9858.32
T000945,2024-12-31,C0480,Curitiba,Webcam,Periféricos,Pix,2825.77,4,11303.08
T000946,2024-05-11,C0596,Campinas,Webcam,Periféricos,Boleto,869.09,3,2607.27
T000947,2024-04-09,C0113,Belo Horizonte,Cadeira Gamer,Móveis,Cartão de Débito,4944.69,3,14834.07
T000948,2023-07-31,C0648,Salvador,Fone Bluetooth,Acessórios,Pix,4391.63,2,8783.26
T000949,2023-01-24,C1019,Belo Horizonte,Smartphone,Telefonia,Cartão de Crédito,1763.56,2,3527.12
T000950,2023-02-09,C0828,Rio de Janeiro,Tablet,Telefonia,Boleto,3993.72,5,19968.6
T000951,2024-03-05,C0584,Brasília,Carregador Portátil,Acessórios,Pix,1393.82,5,6969.1
T000952,2023-08-18,C0899,Recife,Smartphone,Telefonia,Boleto,2057.88,2,4115.76
T000953,2023-10-26,C0110,Brasília,Cadeira Gamer,Móveis,Boleto,2850.32,4,11401.28
T000954,2023-03-17,C1041,São Paulo,Notebook,Informática,Cartão de Débito,1043.94,5,5219.7
T000955,2023-05-16,C0384,Curitiba,Carregador Portátil,Acessórios,Pix,2763.67,3,8291.01
T000956,2024-07-25,C1179,Brasília,Cadeira Gamer,Móveis,Pix,1802.55,5,9012.75
T000957,2024-04-15,C0213,Recife,Notebook,Informática,Pix,3462.82,2,6925.64
T000958,2023-08-01,C0096,São Paulo,Carregador Portátil,Acessórios,Pix,3902.1,2,7804.2
T000959,2024-10-24,C0310,Campinas,Teclado Mecânico,Periféricos,Cartão de Débito,788.85,4,3155.4
T000960,2023-01-09,C0111,Curitiba,Smartphone,Telefonia,Pix,4114.18,1,4114.18
T000961,2023-01-01,C1049,Campinas,Monitor,Informática,Pix,2655.69,5,13278.45
T000962,2024-09-13,C0911,Brasília,Smartphone,Telefonia,Cartão de Crédito,3823.14,5,19115.7
T000963,2024-08-21,C0829,Brasília,Notebook,Informática,Cartão de Débito,934.11,4,3736.44
T000964,2023-09-12,C0345,Curitiba,Tablet,Telefonia,Cartão de Crédito,1204.28,4,4817.12
T000965,2023-01-22,C0255,Porto Alegre,Tablet,Telefonia,Cartão de Crédito,4384.85,3,13154.55
T000966,2023-09-07,C0898,São Paulo,Cadeira Gamer,Móveis,Boleto,3087.79,5,15438.95
T000967,2024-01-18,C0982,Brasília,Teclado Mecânico,Periféricos,Boleto,2523.66,2,5047.32
T000968,2024-02-10,C0833,Curitiba,Notebook,Informática,Pix,2778.62,4,11114.48
T000969,2024-07-08,C1100,Campinas,Cadeira Gamer,Móveis,Cartão de Crédito,378.07,4,1512.28
T000970,2024-01-21,C0343,Belo Horizonte,Fone Bluetooth,Acessórios,Cartão de Débito,3925.33,5,19626.65
T000971,2024-03-29,C0863,São Paulo,Monitor,Informática,Cartão de Débito,4336.53,1,4336.53
T000972,2024-01-02,C0022,Belo Horizonte,Cadeira Gamer,Móveis,Cartão de Crédito,2192.59,4,8770.36
T000973,2023-12-21,C0448,Curitiba,Fone Bluetooth,Acessórios,Cartão de Crédito,4542.48,3,13627.44
T000974,2024-04-19,C0772,Campinas,Carregador Portátil,Acessórios,Pix,3342.68,5,16713.4
T000975,2023-06-12,C0068,Rio de Janeiro,Carregador Portátil,Acessórios,Cartão de Débito,163.1,2,326.2
T000976,2024-06-06,C0899,Campinas,Fone Bluetooth,Acessórios,Pix,2591.77,4,10367.08
T000977,2023-10-07,C0269,Salvador,Smartphone,Telefonia,Pix,3802.95,4,15211.8
T000978,2023-11-13,C0013,Recife,Cadeira Gamer,Móveis,Boleto,568.87,3,1706.61
T000979,2024-01-23,C0821,Rio de Janeiro,Notebook,Informática,Cartão de Débito,3578.6,4,14314.4
T000980,2023-07-09,C0901,Porto Alegre,Cadeira Gamer,Móveis,Cartão de Crédito,3459.42,3,10378.26
T000981,2023-09-13,C0951,Recife,Monitor,Informática,Cartão de Crédito,4878.27,5,24391.35
T000982,2023-05-21,C0206,Curitiba,Teclado Mecânico,Periféricos,Cartão de Débito,1273.75,2,2547.5
T000983,2024-09-26,C0744,Fortaleza,Cadeira Gamer,Móveis,Cartão de Débito,3605.83,5,18029.15
T000984,2024-12-28,C0213,Rio de Janeiro,Monitor,Informática,Cartão de Crédito,2196.2,4,8784.8
T000985,2023-09-14,C1063,São Paulo,Notebook,Informática,Cartão de Crédito,3495.86,1,3495.86
T000986,2023-08-13,C0729,São Paulo,Webcam,Periféricos,Cartão de Débito,2487.56,2,4975.12
T000987,2023-10-07,C0775,Porto Alegre,Fone Bluetooth,Acessórios,Cartão de Crédito,3630.46,3,10891.38
T000988,2024-02-17,C0802,Brasília,Cadeira Gamer,Móveis,Boleto,3889.24,3,11667.72
T000989,2023-11-22,C0484,Rio de Janeiro,Teclado Mecânico,Periféricos,Cartão de Crédito,4024.02,2,8048.04
T000990,2024-12-31,C0842,Curitiba,Cadeira Gamer,Móveis,Cartão de Crédito,728.76,4,2915.04
T000991,2024-03-01,C1037,Curitiba,Tablet,Telefonia,Cartão de Débito,4632.64,4,18530.56
T000992,2024-08-25,C0256,Campinas,Carregador Portátil,Acessórios,Cartão de Crédito,4465.38,4,17861.52
T000993,2023-04-07,C1082,Rio de Janeiro,Notebook,Informática,Cartão de Débito,2734.15,3,8202.45
T000994,2023-01-27,C1151,São Paulo,Tablet,Telefonia,Pix,3503.91,5,17519.55
T000995,2023-02-16,C1103,Salvador,Webcam,Periféricos,Boleto,2388.21,4,9552.84
T000996,2023-01-23,C0101,Campinas,Webcam,Periféricos,Pix,339.32,5,1696.6
T000997,2023-04-05,C0089,Porto Alegre,Mouse Gamer,Periféricos,Cartão de Crédito,2111.74,4,8446.96
T000998,2024-10-18,C0643,Curitiba,Smartphone,Telefonia,Boleto,3690.86,5,18454.3
T000999,2024-09-11,C0717,São Paulo,Cadeira Gamer,Móveis,Boleto,3882.1,2,7764.2
T001000,2023-06-30,C0679,Belo Horizonte,Cadeira Gamer,Móveis,Boleto,4329.09,4,17316.36
T001001,2024-06-10,C0954,Curitiba,Fone Bluetooth,Acessórios,Pix,758.4,2,1516.8
T001002,2024-11-09,C0467,Salvador,Webcam,Periféricos,Cartão de Débito,2921.34,3,8764.02
T001003,2023-09-29,C1188,Fortaleza,Teclado Mecânico,Periféricos,Cartão de Débito,2155.88,3,6467.64
T001004,2024-03-31,C0923,Brasília,Smartphone,Telefonia,Cartão de Débito,495.33,3,1485.99
T001005,2023-06-17,C0024,Salvador,Monitor,Informática,Cartão de Crédito,66.78,5,333.9
T001006,2024-03-12,C0004,Campinas,Notebook,Informática,Cartão de Débito,2590.47,1,2590.47
T001007,2024-01-12,C0863,Recife,Smartphone,Telefonia,Pix,545.59,5,2727.95
T001008,2024-01-06,C0030,Rio de Janeiro,Fone Bluetooth,Acessórios,Boleto,801.85,3,2405.55
T001009,2023-10-06,C0005,Belo Horizonte,Webcam,Periféricos,Boleto,299.28,4,1197.12
T001010,2023-04-13,C0197,Rio de Janeiro,Notebook,Informática,Boleto,554.21,5,2771.05
T001011,2024-01-23,C0113,Fortaleza,Teclado Mecânico,Periféricos,Cartão de Débito,1158.36,1,1158.36
T001012,2024-10-22,C0477,Rio de Janeiro,Carregador Portátil,Acessórios,Pix,2529.4,5,12647.0
T001013,2023-06-20,C0236,Brasília,Teclado Mecânico,Periféricos,Boleto,2968.74,1,2968.74
T001014,2024-04-15,C0405,Salvador,Fone Bluetooth,Acessórios,Cartão de Crédito,370.16,2,740.32
T001015,2024-02-28,C0793,Belo Horizonte,Fone Bluetooth,Acessórios,Pix,2658.28,3,7974.84
T001016,2024-04-23,C0467,Fortaleza,Monitor,Informática,Cartão de Crédito,2167.59,1,2167.59
T001017,2023-12-20,C0956,Rio de Janeiro,Notebook,Informática,Pix,1250.55,2,2501.1
T001018,2023-07-25,C0860,Campinas,Notebook,Informática,Cartão de Débito,3384.93,4,13539.72
T001019,2024-01-31,C1164,Brasília,Cadeira Gamer,Móveis,Cartão de Crédito,4539.38,3,13618.14
T001020,2023-07-31,C0337,Porto Alegre,Teclado Mecânico,Periféricos,Boleto,4916.52,4,19666.08
T001021,2024-11-26,C0415,Fortaleza,Smartphone,Telefonia,Cartão de Crédito,2313.74,2,4627.48
T001022,2023-07-28,C0241,Porto Alegre,Webcam,Periféricos,Pix,835.33,1,835.33
